tweet_text,sentiment_predict
Boa tarde galera. To sumida. Correria. Desculpe.. Deus abençoe a todos. 🙌🙇🙇🙌😘😘❤ #boatarde #sp #minasgerais #brasil #frutalmg #minhaterra #curtiravida #serfeliz #novasemana #trabalho #familia #amigos... https://t.co/Ps5LPk9KEo,1
@FNV15 então que não bufe... :D,1
Minha maior saudade é este homem :( https://t.co/JXKEwdT6uo,0
@marci_in18 Continua alcoólatra então! :),1
Eu tô indo. :( https://t.co/cvNXmfXT08,0
"How I wake up :), assista à transmissão de Meghan meow. https://t.co/PrZlHfwRuZ",1
"Estágio em Atendimento CS / Tráfego (GOOGLE PARTNER PREMIER) - Brasília, DF https://t.co/aUpHI6n2VY #emprego #oportunidade #vaga",1
bar :-( : f12b2d76-8e99-4267-a88e-8efe5405ee91,0
Quando vc tá no #trabalho e encontra alguns #membros da #torcidaorganizada do #colocolo do #chile que vai enfrentar o #corinthians amanhã pela #libertadores não temo como não aproveitar a… https://t.co/FRj4jUDt3E,1
Eduardo Leite está na frente graças a gauchada da metade sul do estado e do funcionalismo público. #FATO,2
Boa tarde galera. To sumida. Correria. Desculpe.. Deus abençoe a todos. 🙌🙇🙇🙌😘😘❤ #boatarde #sp #minasgerais #brasil #frutalmg #minhaterra #curtiravida #serfeliz #novasemana #trabalho #familia #amigos... https://t.co/VbKRjAgm7z,1
"@hxrrortouch ITI. :( PERDOA AAAAA, eu vou te responder!!! Mas só que hoje, praticamente, que eu voltei a ter internet legal.",0
"Às vésperas da eleição, investir no Tesouro Direto volta a ser atrativo https://t.co/P8fGwh7BLJ",1
@lamourq Se eu fosse enfermeira do Esf desse bairro mas eu juro que teria feito grupo na estratégia uma vez por semana de educação política KKKKKKKKKK q merda né! Vulnerabilidade social parte meu coração :(,0
"Inflação na Venezuela chegará a 4.300.000%, diz Assembleia Nacional https://t.co/asevXnzsiv",2
eu to sem sono e não tem ninguém pra conversar :(,0
Estou na paragem e assim por acaso olhei p minhas mãos e n é q estou td suja cm pasta dos dentes :))),0
eu te amo tanto taeyong :( eu amo tudo em você e nunca pensei que um dia eu iria ser tão apaixonada por um idol como eu sou por ti :(((,0
PQP!!! Tem gente que é totalmente desprezível!!! :-( https://t.co/amDcGMLcrr,0
Aumenta para 1.234 número de mortos na Indonésia https://t.co/ymNxqrUJkM,1
A #MML2018 voltou e eu estou com trabalhos e provas da faculdade... Acho que não vou conseguir participar nessa semana :(,0
@Marcusmacieu ainda tô triste :(,0
@preghaz nem me fala amg :((,0
Eu tô tão ansiosa pra ver meus amores. Sonhei tanto com esse dia. :(,0
"É que eu não ligo muito a seguidores , mas uma pessoa que eu considerava amiga me dá unf , é mm a pedir pra levar block :)",0
"#Segurança do #Trabalho que ainda tem #dúvidas dos #impactos que o #eSocial trará para a nossa área, #NÃOPERCA! https://t.co/vhcBf9OtW8",1
Inauguração da @humanclinicsp parabéns à toda a equipe envolvida e muito sucesso para todos nós! #trabalho #work #job #love #friends #medicine #medicalgroup #doctors #doctor #doctores @ Parque Ibirapuera Conservação,1
"@fritaskahlo ai que lindo seu pai, o meu me chama de burra todo dia e fala que quer a ditadura de volta :)",0
"@supermognon caraaaaaa, eu quero jogar isso mas vou esperar sair td :p",0
Sabe quando alguém te vê em um lugar inesperado e abre um sorriro. Como se fosse a melhor coisa que aconteceu no dia dessa pessoa. :),0
n acredito ainda q vai sair um maluco no pedaço do netflix :(,0
Mano tô muito feliz acabei de ganhar um encontrista pela graça :D❤️❤️❤️,0
a eu to muito soft agora vou chorarzinho :(,0
"@biebsbangtan Obg :'))❤❤, q bom q vc tm conseguido mudar as visões das pessoas :)",1
foo :) : dabc77b3-59cc-4e67-aec1-f6815aa752fc,0
"Bom dia, candangada! :)",1
"@MPontoCastanho @ana_s1906 Ambas. Compra uma barra de sabão macaco, da Sovena, e depois logo falamos. :)",1
Casa livre a tarde todaa :)),0
"Julgamento de Lula será em 40 dias após recurso, diz presidente do STJ https://t.co/6xcj4WLdz5",2
"Taylor Swift coloca casa à venda por R$ 11,4 milhões. https://t.co/LC1r0Ed8I2 https://t.co/q55mQpngV4",1
A julia é a melhor namorada do mundo :(,0
Eu tenho 45 min de aula amanhã :))) https://t.co/DgXdiLNGrT,0
Queria ir ao arraial mas já ngm vai :(,0
"A violência deverá ser combatida não apenas com polícia, mas com oportunidades aos jovens e melhoria de infra estrutura nas periferias. #juventude #jovem #violência #periferia #brasil #pcdob #polícia #política #oportunidade #riograndedosul https://t.co/I3CjlkUkUz",1
@felipy_cabral Kkkkk minhas conversas com você :),0
"Só mostrei o que é uma constatação, diz Mourão sobre casa só com avós e mães ser 'fábrica de desajustados' https://t.co/1XYMCb32jG",1
perdi meu anel de coco. to mt triste :(,0
"No 2º turno, Bolsonaro perde para Ciro, Marina e Alckmin e tem empate técnico com Haddad, mostra Datafolha https://t.co/stkxGedX4G #Eleições2018 https://t.co/l6uCRtQ4Ap",1
@denise_antonio @g1 Deixa o cara descansar :),0
"Grande parte da nossa vida é dedicada a trabalhar e as recompensas são várias, dentre elas, a financeira. #Finanças #Dinheiro #Investimento #Trabalho",1
@citclovato eu n fui :),0
"O que é a síndrome do pânico, doença que Gisele Bündchen enfrenta https://t.co/GO181NXwFK",0
Suspeito de esfaquear Bolsonaro usa redes para atacar políticos. https://t.co/b0O5vBQcjv https://t.co/6hwr198i5L,1
eu me arrepiei mas tive uma sensação ruim pareci grito de socorro :( https://t.co/g8L1jiZdJb,0
Só existe um tipo de pessoa feliz no Brasil das eleições: o que gosta de brigar. https://t.co/UqEOQSYnDZ https://t.co/vZlJ1JOLcM,0
to a passar tao mal e ya lá vou eu trabalhar :(,0
"Sábado, 15/9/2018. Capas dos principais jornais da faixa central do 🇧🇷: #go #df #mg #es. #jornal #jornais #capa #capas #revista #revistas #destaques #manchetes #noticias #noticia #notícias… https://t.co/Hti9zRdSLw",1
Conta uma história que você lembre com carinho. — Para ser sincera os dias das festas de cete pah aquilo é que foi mi casa é tu casa :) ahahaha https://t.co/jsXJ1kitR1,0
@veronicasaguiar @brenissimo @AquelaLara @ElPiton @bel_l1ma @soconofigo Acabei de enviar a minha! :-) Até abri meu TV Showtime pra confirmar. haha,1
Criança cai da cadeirinha de bicicleta da mãe e morre atropelada no Rio https://t.co/KiNhCuaPIf,1
@JuMaria2000 CADÊ O DA MONSTRINHA PRA POSTAR AQ? &gt;:((((,0
Conheça a preparação da urna eletrônica e o caminho percorrido pelo voto https://t.co/ShtjOrinsv,1
"MANO, ISSO NAO TEM GRAÇA, eu to de verdade muito muito muiot MUITO TRISTE NAO FAÇAM ISSO, NAO MALTRATEM PROTEJAM OS ANIMAIS :((((( https://t.co/hHdhTeV4V4",0
@cloudysxturn Não esperava essas palavras vindas de ti :)) &lt;3,0
Parece que passaram com um camião da laso por cima do meu coração :)),0
"eu sei o que passei, então pode falar o quanto quiser! :)",0
Por que vc tava triste hoje? Vc só anda assim ultimamente — eu não estava triste não :) https://t.co/vThGq9UqIG,0
@oxygenjeongguk é tao lindinha a relação deles. :(,0
@MolinaLigia Melhor não... Minha esposa me mataria... :),0
Taxas de juros sobem com dólar refletindo cautela com eleição e exterior https://t.co/t9wzkMQHPd,1
"20/09 • BLACKALBINO ​​O Soul com Alma! ​​ ​​Quem ainda não viu, essa é uma ótima #oportunidade. ​​ ​​Com #corpo e #presençadepalco #alucinantes, a #performática #banda #paulistana… https://t.co/vcNno2GljX",1
"Hey, acabei de upar um vídeo de #PUBG mantando 8 em Sanhok :D https://t.co/iMAOPb67XF",1
Mundial de Vôlei: Brasil vence Rússia e fica perto da classificação à semi https://t.co/bMvpphroed,1
@vecketorea @Tiago553Tiago @MomentsBrasil Não matou tantas pessoas como a ditadura comunista que seu partido tanto apoia. + de 200 Milhões :),0
"@laylarobert_a Chora não, no final vai dar tudo certo, vc vai vê :)",0
ain eu to tao tristinha :(,0
@sstec_ Acham que todos são iguais e falam merda. Triste ver isso mesmo :(,0
@KauanDzn__ valeu :P,0
que linguinha :P — Hahahaha https://t.co/6EKJQySzgc,0
"@251LM KKKKK TUDO BEM BB eu sou estranha às vezes parece que falo sério, mas não é sério, às vezes o contrário... Basicamente... Descubra. :)",0
&gt;@EstadaoInter Autora de ‘Como assassinar seu marido’ é acusada de matar o próprio marido nos EUA https://t.co/tdjqI0GiYT,1
@alexlittlegrey não me mata pfvr kdskjds queria ter visto :(,0
eu amo ele demais :( https://t.co/5l1Vy0Zf6k,0
Eu preciso de um celular novo aaaa as coisas acontecem e eu fico sabendo só dps :(,0
"Auxiliar de Manutenção - Guarulhos, SP https://t.co/e2tU9fWJd4 #emprego #oportunidade #vaga",2
Ooh Chuva boa. :),1
"@pedrocksss Olha na realidade o boloro falou em outras palavras né, mas a questão é que o pessoal cabeça de amendoim é extremista, acha que é extrema direita ou é extrema esquerda, como se só tivessem DOIS candidatos à presidência... e de verdade minha cachorra faria mais pelo Brasil. :(",0
Forças Armadas e Guarda Municipal cercam o Museu Nacional para impedir saques https://t.co/QdulabFeXy https://t.co/J1a2IubJCE,1
"@dirtytnbhd esse é o problema,ta sendo monótono demais :(",0
assim olha familia é comunidade td mundo pega junto se uma pessoa nao pega junto eu n vou fazer as coisas como se ela pegasse :D olha q fácil de entender,0
"@kristeananda @FlavioBolsonaro Sai sim, direto pra rampa do planalto! :D",0
@__carolxxx__ Estamos engraçados :),0
Principais museus do mundo utilizam patrocínio privado para manter estrutura e expandir acervo; veja lista https://t.co/p5hscX1vKe #G1 https://t.co/ftonuyuoBj,1
@LatinProgramme Libenter. :),0
"Talvez isso mude a partir de segunda-feira, não é mesmo? :P",1
"@Brotherai ei, eu realmente fiz tá :(",0
@DuranGiovanna eita :(((,0
"Sob fogo cruzado, Saúde deverá ser investigada pelo Legislativo https://t.co/K1w990NoDY #notícia",1
"Corporações saem fortalecidas e serão nó para presidente, diz Ari Sundfeld https://t.co/mzQ4jINHgq",1
@salamwndra @geidermelo Chama bebe pequeno! :),0
"@posmodtropical Nem me fala. Eu to completamente desolada. Mas bora lutar, tentar... Eh oq noa resta :(",0
"to bem melhor ja que você me respondeu, é engraçado pq eu fico ansiosa esperando sua resposta (não se sinta pressionada a me re... — ai voce é um amorzinho eu nao aguento :( é sim anjo voce deixa o meu dia mais alegre com essas me... https://t.co/cqDLS8KUAL",0
#TODOSSOMOSVENDEDORES Feliz Dia do Vendedor :) #Officer #Vendas #Distribuição https://t.co/sJidjGyJ3e,1
INPC fica estável em agosto https://t.co/Oygu37aS99,1
"@rafaaagonz Triste, mas verdadeiro. :(",0
Ele incomodado com o óculos #sabado #leitura #trabalho #Gratidao https://t.co/WRBWe1ylNS,1
Ouvir rap francês para começar o dia com boas energias :)),0
@thalescastrodj Obrigada :),0
Sdds ouvir Neguinho do Kaxeta na beira mar :(,0
@victoriamendesc tá ai todos meus finais de semana em boituva :D,1
@suprceme Diam anda :)))))),0
Iphan publicará amanhã normas para prevenir incêndios em bens tombados https://t.co/5p5aQVKPbh,1
cliquem nos videos pra saber o nome da musica ou link pra escutar ela :) pq eu respondi neles,0
"Cliquei em um vídeo e vi a opção de download e pensei , mano que top vou baixar todos os vídeos mp3 e mp4 manoo que daorraaa , cliquei na opção é mó bad pq era pago :(",0
ah mas ficou ótimo pora &gt;:((( ❤️ https://t.co/3l2eD47KpZ,0
"@markl0st que inferno hein? te entendo um pouco, pq minha madrinha mais nova também votou nele. e eu a amo demais, mas essas escolhas delas me deixam no lixo. e se pra mim foi difícil, imagina pra tu? sinto muito :(",0
só perdem :),0
@marcimag_ Precisando estou à disposição! :),1
"Fui reservar meus ingressos pra @qa_week e vi que você vai palestrar, @samantacicilia. Já vi que o nível do evento tá lá no alto. :)",0
@lucasgalarce Que sua consciência seja seu guia :),0
@Jovirone1 Ta difícil tetarone :((,0
#Fato A maioria das pessoas só dão valor quando perdem. 💭,0
comprei two point hospital ontem num guentava mais jogar o pirata :-(,0
@duarteherculan2 Também não ando a por fotos tuas sem o teu consentimento. Apaga por favor :),0
@Lipepass_ Preferia mil vezes jeans do que todo de social :(,0
Uma noticia boa e outra triste Amanhã já é domingo :( Segunda n tem aula grazadeus Obg dnd,0
"@Sarah_aquino Porra, eles tbm? :( tamo na mesma viu",0
vai pra caxias dia 2 de novembro que eu vou pra lá te ver também :) ou vem pra sc HAHAHA — cara como assim AKSMKSJSJ qq tem dia 2 https://t.co/q8efkeBqfm,0
hoje foi o pior dia cara :(,0
"@brasilforkatys Simm, estacionou em 74% eu cancelei e agora não sai do 0 :( deve ser a internet né? Aí q saco",0
"Oi @MahFragaP tudo bem? Ainda não temos uma previsão certa, mas assim que estiver tudo certo com a equipe que faz a personalização pode ter certeza que estaremos personalizando sem problema nenhum :)",0
"Eu amo minha ciência que saco :( fico esperando chegar na parte chata, que eu vou cansar, que eu não vou me interessar e simplesmente não chega, até mas fórmulas meu interesse só cresce",0
2 semanas pra fazer anos :)),1
@thiraposo Só quem tá na pele é que sabe.. :(,0
@fitchaboca eu já estou a pensar ir para ciências biomédicas laboratoriais ou engenharia biomédica :) e o ano passado queria ir p design AAAHAH,0
"@taliriapetrone Não votei em você, não voto no PSOL, mas parabéns pela vitória. Essa representatividade que você carrega é extremamente importante pra democracia :)",0
@dejahprates Obrigado por ilustrar o que eu disse :),0
"#NOVIDADE Marca cria cueca para mulheres, e peças esgotam em dez dias https://t.co/DZSUffVdUX https://t.co/DZSUffVdUX",1
Estas são as estações de metrô onde as pessoas mais pedem carros da Cabify https://t.co/1RWrWjA7cx,0
"@marinavota18 @MarinaSilva Eis o ""x"" da questão. Só pelo fato de cogitar um ""plebiscito"", torna o aborto um direito barrado a vida do nascituro. É uma questão delicada e, no meu caso, relevante para a escolha do meu voto. :)",0
ent se liga no papo se liga namoral pas no minimush para minha menina chegar na final :D,0
@OrlandoDantas Nossa que horror :(,0
humanas ou exatas — biologicas :D https://t.co/PghtKtTNhT,0
#Oportunidade #Empregos #Manaus #vagasdeempregos divulgue e compartilhe esta postagem. Vaga real para a cidade de Manaus. Ótimo dia a todos. https://t.co/ed5PBndVQ1,1
@AmandaUchoaa1 @Ottoende1 @mandellivaleria E ainda aparece aqui!! :) https://t.co/zlxzPST1EJ,0
@Breninbfr AI AMOR VC FOI P FESTA E NEM ME LEVOU :(,0
"@lunamaria_10 @AnaPaulaVolei Toda generalização é burrice :) Tenho pavor de ambos. São inversamente proporcionais! Enquanto a população ficar na briguinha Direita x Esquerda, esquecemos de andar para frente :/",1
"Com os vereadores de Baependi, Ricardo Maciel, Rivael Trindade e Fabinho da Ambulância. Obrigado pela visita e continuem contando com a nossa parceria em prol da população. #SuldeMinas #Baependi #Trabalho #Compromisso https://t.co/uu3YetHjvh",1
#Vaga para Desenvolvedor(a) Web detalhes e envio de cv em: https://t.co/Yp257QeQyi #oportunidade #emprego,1
"NatGeo: Mick Dodge condicionou seu corpo a viver com pouca comida. Condicionou. Cacete, ele passa fome, só isso, que diabos seria ""condicionar"" o corpo a passar fome? :-(",0
"Você conhece Battleblock Theater? O jogo indie tem multiplayer, é extremamente divertido e costuma ficar em promoção na Steam. Ah, e ele também está no Xbox Game Pass! Confira nosso gameplay :) https://t.co/PNEqUG1DY6 https://t.co/iwjPMA1tP7",1
"De relaxare, seara :) https://t.co/RToeuLfQAt",0
mais um ano de vida :D,0
Ensino a distância personaliza aprendizado e poupa tempo para convívio https://t.co/1Gsn1bBmcs,0
@psicBianca ah tudo bem então :(,0
Falsa alarma :(,1
"Com “Bolsoneco”, manifestantes vão às ruas em defesa de Bolsonaro https://t.co/dsQd04bIpy",1
@hosoeker e nem chocamos.. precisamos de um date mesmo :(,0
"@aimorenoclaudio Com esse esquema tático que favorece NeyGaroto , Coutinho e William, nunca vai ser convocado. O Pikachu tem um perfil que o Tite não aprova na seleção. #Fato",0
Não vou dar unfollow pq como eu já disse não sou de fazer isso mas to esperando q façam isso já pensam de mim de tal forma :),0
Mudanças nos #RecibosVerdes a ter em conta já em #janeiro https://t.co/6tT89LyMO1 #Trabalho #SegurançaSocial #EconomiaPessoal,0
"@mat_bonfim ""mimimi"" e ""kkkkk"" que vocabulário rico o seu :)",0
"Você tá procurando #trabalho? O Geração conversou com vários jovens pra saber como estão as #vagas de #empregos em Minas. O que fazer para mudar esta situação? Sábado, 19h, na tv @tvalmg. Ou aqui https://t.co/1aEvYigAci. @obs_juventude @levantepopular @jovemnerd @jovemcientista https://t.co/0Y0q20ER9P",1
Avianca Brasil inaugura nova loja em Guarulhos. Leia mais em: https://t.co/TUJLyrmGHN #Avianca #AviancaBrasil #Notícia #Aviação #Passageiro #Viagem #Loja #Guarulhos #GRU #SãoPaulo #Brasil @Avianca @AviancaBrasil,1
pena não me ter despedido delaa ::(,0
